500
732
42.666921,-2.289211
42.655103,-2.290013
42.652783,-2.292436
42.652832,-2.299200
42.651490,-2.297782
42.652679,-2.311644
42.651167,-2.313027
42.651172,-2.315803
42.647081,-2.322886
42.645745,-2.327590
42.646194,-2.330276
42.643899,-2.335185
42.640360,-2.335890
42.636917,-2.340454
42.634702,-2.347651
42.636425,-2.349920
42.635419,-2.356044
42.637911,-2.363021
42.638198,-2.367743
42.636786,-2.368094
42.636675,-2.369521
42.636894,-2.376593
42.642986,-2.371447
42.645054,-2.374443
42.645812,-2.379343
42.647641,-2.382301
42.650232,-2.377053
42.651251,-2.377251
42.654819,-2.381933
42.659816,-2.392249
42.661175,-2.398206
42.659382,-2.403588
42.660608,-2.406950
42.661241,-2.419514
42.658144,-2.426538
42.658096,-2.429887
42.653825,-2.430324
42.653478,-2.433837
42.646584,-2.450307
42.638378,-2.455341
42.639213,-2.457288
42.632333,-2.463104
42.628606,-2.464247
42.627066,-2.466285
42.627097,-2.471303
42.615720,-2.478932
42.612355,-2.484316
42.615921,-2.498290
42.610184,-2.499090
42.602505,-2.494563
42.593233,-2.493705
42.585794,-2.489841
42.587579,-2.488474
42.588898,-2.483995
42.589115,-2.472267
42.587211,-2.462109
42.582953,-2.459711
42.576826,-2.459834
42.575039,-2.456719
42.573166,-2.457012
42.570118,-2.454171
42.565701,-2.452891
42.574908,-2.443245
42.588539,-2.435419
42.592107,-2.431898
42.595792,-2.430665
42.598936,-2.427758
42.600183,-2.424648
42.603851,-2.424602
42.606794,-2.421214
42.606925,-2.418293
42.603997,-2.416983
42.598732,-2.408526
42.597894,-2.401321
42.598827,-2.396347
42.588718,-2.399659
42.578936,-2.395376
42.565671,-2.393603
42.560902,-2.390472
42.555649,-2.391363
42.548867,-2.389620
42.547030,-2.395691
42.544540,-2.399572
42.538072,-2.401307
42.534058,-2.398630
42.528742,-2.398335
42.523119,-2.393300
42.516953,-2.392203
42.516182,-2.392441
42.515466,-2.410562
42.510710,-2.423121
42.499076,-2.423533
42.489144,-2.420613
42.488666,-2.424067
42.490102,-2.433460
42.489435,-2.438602
42.496888,-2.449182
42.492497,-2.472568
42.491630,-2.474405
42.490152,-2.474126
42.486592,-2.477369
42.490115,-2.514721
42.493256,-2.518335
42.498112,-2.518833
42.501497,-2.516519
42.504982,-2.510138
42.512816,-2.505402
42.518749,-2.507255
42.520042,-2.510592
42.518821,-2.513609
42.510902,-2.517042
42.505268,-2.522259
42.495243,-2.537353
42.490075,-2.537732
42.486934,-2.533897
42.485729,-2.529697
42.483571,-2.530479
42.484035,-2.554348
42.494148,-2.568258
42.491909,-2.573811
42.482973,-2.578045
42.483534,-2.588700
42.481916,-2.592190
42.479591,-2.591646
42.475314,-2.587087
42.473786,-2.587669
42.472255,-2.592898
42.472936,-2.596993
42.476987,-2.601590
42.482266,-2.602140
42.488332,-2.598281
42.489712,-2.593770
42.492508,-2.592401
42.503522,-2.605425
42.495874,-2.610171
42.495023,-2.619145
42.495603,-2.628585
42.493734,-2.630458
42.490199,-2.630966
42.484524,-2.639529
42.483263,-2.647749
42.485457,-2.649854
42.504048,-2.656541
42.506432,-2.662102
42.509848,-2.665797
42.508946,-2.674894
42.510115,-2.677347
42.525727,-2.675781
42.525214,-2.679338
42.519893,-2.686329
42.516958,-2.699711
42.517162,-2.705687
42.541801,-2.691505
42.559710,-2.687079
42.581548,-2.686360
42.587299,-2.684979
42.594518,-2.680542
42.595624,-2.681579
42.595092,-2.686158
42.600999,-2.709728
42.608216,-2.721813
42.613608,-2.728166
42.617621,-2.730575
42.619156,-2.736189
42.622553,-2.740772
42.623725,-2.749425
42.619004,-2.756614
42.619976,-2.760439
42.622837,-2.763721
42.605577,-2.774368
42.602655,-2.772550
42.596278,-2.771867
42.592129,-2.773418
42.585341,-2.778987
42.581340,-2.777954
42.579347,-2.781227
42.578246,-2.789371
42.573786,-2.798329
42.566522,-2.800253
42.564600,-2.803488
42.568944,-2.810651
42.568933,-2.814903
42.562642,-2.817602
42.557662,-2.817434
42.554973,-2.820097
42.554944,-2.824995
42.563696,-2.828503
42.571129,-2.837669
42.581193,-2.840848
42.589055,-2.822351
42.592141,-2.819477
42.597117,-2.818183
42.599648,-2.818992
42.601458,-2.823644
42.612717,-2.818771
42.614502,-2.819900
42.609183,-2.834351
42.608599,-2.841801
42.614321,-2.844432
42.617182,-2.848083
42.623460,-2.843080
42.629603,-2.842894
42.637463,-2.856386
42.638809,-2.858923
42.639045,-2.860044
42.639381,-2.870216
42.644071,-2.876428
42.648920,-2.888727
42.651479,-2.890455
42.655033,-2.896061
42.667807,-2.900701
42.669398,-2.897294
42.672949,-2.899899
42.679311,-2.895056
42.682304,-2.898041
42.682577,-2.901397
42.686425,-2.903783
42.693601,-2.902502
42.694190,-2.906909
42.695649,-2.907395
42.697531,-2.917635
42.701190,-2.921660
42.699664,-2.930322
42.704760,-2.928033
42.708401,-2.931362
42.710385,-2.956369
42.708019,-2.963453
42.708680,-2.973991
42.703818,-2.980635
42.708853,-2.987008
42.719273,-2.989375
42.721543,-2.994321
42.723218,-3.007463
42.725109,-3.009527
42.728234,-3.011153
42.730035,-3.007195
42.732458,-3.005851
42.733655,-3.007146
42.732997,-3.014207
42.733889,-3.016321
42.741084,-3.016958
42.737073,-3.033059
42.738296,-3.040243
42.739520,-3.042011
42.743761,-3.043065
42.748631,-3.048762
42.755943,-3.050393
42.761798,-3.047501
42.765606,-3.049655
42.763468,-3.057854
42.760088,-3.064194
42.763305,-3.075050
42.767254,-3.081435
42.766164,-3.082326
42.761905,-3.081331
42.756994,-3.085174
42.759513,-3.088612
42.764212,-3.091014
42.767167,-3.100649
42.763476,-3.109724
42.759282,-3.115424
42.759126,-3.127303
42.757978,-3.130710
42.758541,-3.135050
42.756697,-3.147914
42.762900,-3.142038
42.765482,-3.136642
42.784295,-3.128234
42.789326,-3.123256
42.789803,-3.131388
42.796419,-3.141172
42.804591,-3.159230
42.812917,-3.148915
42.820166,-3.148981
42.831639,-3.141986
42.836052,-3.141188
42.837945,-3.132113
42.842162,-3.129919
42.844655,-3.131393
42.849251,-3.128428
42.848708,-3.123066
42.854996,-3.120839
42.857702,-3.115960
42.861064,-3.113151
42.864062,-3.113744
42.871182,-3.108247
42.879586,-3.105054
42.881866,-3.113323
42.886730,-3.112572
42.889249,-3.114941
42.891271,-3.118961
42.891318,-3.125697
42.876166,-3.138083
42.871293,-3.138721
42.868909,-3.144482
42.861319,-3.149887
42.859980,-3.154585
42.856588,-3.158750
42.857207,-3.173061
42.866203,-3.184679
42.869462,-3.190688
42.855064,-3.200472
42.851352,-3.206996
42.844224,-3.209445
42.838635,-3.222176
42.827400,-3.205534
42.826514,-3.216971
42.830117,-3.225841
42.875513,-3.282610
42.885148,-3.286768
42.887019,-3.276404
42.901579,-3.277240
42.912145,-3.248546
42.915845,-3.248793
42.923839,-3.245725
42.931551,-3.239947
42.933073,-3.235369
42.943861,-3.235557
42.949691,-3.224730
42.948741,-3.217825
42.945555,-3.216649
42.946038,-3.213746
42.944304,-3.211619
42.944568,-3.209794
42.946739,-3.209727
42.946943,-3.206492
42.944969,-3.202587
42.946242,-3.200397
42.946429,-3.196537
42.944988,-3.191102
42.944528,-3.180755
42.940205,-3.169393
42.934682,-3.144732
42.932337,-3.147962
42.928672,-3.147830
42.919195,-3.150834
42.917062,-3.149273
42.913236,-3.141595
42.913481,-3.132848
42.904059,-3.126531
42.905888,-3.117568
42.906158,-3.108418
42.910160,-3.104664
42.906104,-3.098519
42.900741,-3.092975
42.899246,-3.093781
42.898779,-3.092102
42.901006,-3.075177
42.903919,-3.068970
42.901717,-3.060050
42.908512,-3.018907
42.910557,-3.016138
42.914888,-3.016446
42.918959,-3.014388
42.926731,-3.005322
42.927892,-3.002699
42.926244,-2.997638
42.934547,-2.991363
42.935546,-2.984953
42.939435,-2.981189
42.940687,-2.983346
42.944227,-2.984816
42.946929,-2.990711
42.952873,-2.996080
42.953503,-3.002234
42.952170,-3.006941
42.953727,-3.017509
42.957499,-3.021507
42.958445,-3.020171
42.960985,-3.020380
42.962865,-3.027002
42.965341,-3.029247
42.968689,-3.038163
42.969409,-3.037796
42.969921,-3.041475
42.973927,-3.044776
42.977315,-3.039407
42.982233,-3.036957
42.983607,-3.031538
42.982389,-3.024895
42.982198,-3.004459
42.986398,-3.003804
42.989595,-3.000384
42.988429,-2.994544
42.988642,-2.974002
42.991734,-2.967755
42.994441,-2.958283
42.998776,-2.955513
43.001148,-2.966373
42.999198,-2.966934
42.996449,-2.971730
42.992390,-2.986390
42.998668,-2.993776
43.008698,-2.983784
43.012134,-2.986044
43.014264,-2.997856
43.013400,-3.007139
43.017721,-3.018789
43.018647,-3.028081
43.020442,-3.032561
43.024391,-3.033229
43.029071,-3.024572
43.032565,-3.020873
43.037298,-3.018319
43.035801,-3.028451
43.044032,-3.028632
43.047818,-3.028837
43.043843,-3.042839
43.046332,-3.044604
43.045340,-3.048400
43.046406,-3.050483
43.036171,-3.062562
43.031892,-3.064367
43.028372,-3.063123
43.023522,-3.064316
43.019790,-3.072150
43.018456,-3.072830
43.012964,-3.085683
43.009430,-3.090485
43.001750,-3.089417
43.005405,-3.106110
43.005725,-3.119510
43.007764,-3.124385
43.008012,-3.135907
43.006840,-3.144788
43.014109,-3.163617
43.014929,-3.168872
43.018257,-3.171458
43.021985,-3.177801
43.022500,-3.176465
43.023598,-3.176750
43.025534,-3.170962
43.026839,-3.171874
43.029074,-3.170248
43.027601,-3.161136
43.028068,-3.155504
43.026973,-3.152850
43.027400,-3.143461
43.029410,-3.141956
43.031444,-3.142353
43.034499,-3.147676
43.038087,-3.144382
43.049334,-3.145071
43.049014,-3.141767
43.054378,-3.143560
43.059317,-3.140624
43.067151,-3.140310
43.068699,-3.141038
43.069329,-3.149048
43.071967,-3.155834
43.074017,-3.158186
43.081160,-3.149469
43.085728,-3.147600
43.089112,-3.142104
43.097235,-3.133939
43.110643,-3.141490
43.108258,-3.147974
43.104119,-3.152056
43.108923,-3.162502
43.109588,-3.169657
43.113090,-3.175874
43.116316,-3.180431
43.120879,-3.181784
43.129746,-3.172319
43.143188,-3.161473
43.146944,-3.166771
43.154263,-3.161847
43.160925,-3.149256
43.161539,-3.141349
43.162516,-3.137768
43.158348,-3.135986
43.156069,-3.133323
43.154423,-3.123425
43.146415,-3.117444
43.143054,-3.110711
43.152291,-3.091527
43.151345,-3.087138
43.147365,-3.080643
43.146432,-3.074692
43.155938,-3.065762
43.160825,-3.026769
43.170095,-3.027880
43.179259,-3.020824
43.187561,-3.019576
43.193063,-3.021645
43.194054,-3.017928
43.199591,-3.022116
43.201618,-3.015789
43.205227,-3.029252
43.210761,-3.039785
43.216657,-3.033827
43.216650,-3.026794
149
42.795901,-2.835566
42.780838,-2.839342
42.776195,-2.841848
42.778055,-2.845290
42.767854,-2.853909
42.766188,-2.853521
42.763290,-2.848371
42.762151,-2.852333
42.760390,-2.852800
42.752721,-2.851011
42.751840,-2.852570
42.753091,-2.854886
42.752412,-2.855821
42.747766,-2.852970
42.745500,-2.862925
42.739919,-2.868465
42.737141,-2.864928
42.737436,-2.856388
42.731243,-2.847354
42.728977,-2.854138
42.725597,-2.851502
42.719009,-2.828988
42.712712,-2.827662
42.708935,-2.825303
42.706742,-2.811011
42.699805,-2.800246
42.697953,-2.795495
42.698941,-2.784504
42.685727,-2.778361
42.676634,-2.770509
42.672699,-2.770792
42.670552,-2.775919
42.668700,-2.770600
42.666026,-2.767913
42.665645,-2.748199
42.662094,-2.735045
42.663676,-2.726519
42.661866,-2.719157
42.664319,-2.714595
42.669573,-2.714753
42.674291,-2.703394
42.674838,-2.699205
42.673514,-2.695677
42.673194,-2.687345
42.671421,-2.684443
42.671340,-2.679562
42.669363,-2.678129
42.669976,-2.670180
42.666229,-2.665648
42.672456,-2.659175
42.669854,-2.653596
42.660987,-2.651721
42.658236,-2.647588
42.652701,-2.642923
42.647795,-2.634851
42.649199,-2.631817
42.649596,-2.626605
42.648807,-2.619510
42.646796,-2.613337
42.649592,-2.603938
42.647826,-2.601180
42.650703,-2.599881
42.651559,-2.584845
42.647596,-2.571347
42.644438,-2.564979
42.649167,-2.558079
42.649259,-2.551980
42.644886,-2.548123
42.641641,-2.551901
42.640304,-2.551954
42.638397,-2.546936
42.638004,-2.542042
42.638452,-2.538047
42.646332,-2.517395
42.651695,-2.517606
42.665825,-2.524321
42.684246,-2.523058
42.687518,-2.535484
42.686579,-2.539397
42.672868,-2.547346
42.668802,-2.548376
42.670488,-2.567646
42.668069,-2.573252
42.668212,-2.577766
42.668834,-2.579243
42.673986,-2.578117
42.690038,-2.594134
42.695620,-2.603816
42.695962,-2.608978
42.706814,-2.607986
42.708324,-2.602985
42.710090,-2.603382
42.714886,-2.599604
42.715080,-2.598502
42.713296,-2.598244
42.710601,-2.592599
42.710586,-2.589676
42.724780,-2.572622
42.733718,-2.569166
42.737054,-2.566707
42.736865,-2.564329
42.741132,-2.562584
42.747085,-2.563955
42.753243,-2.558793
42.762579,-2.558197
42.762611,-2.564185
42.758610,-2.567296
42.753925,-2.577329
42.750322,-2.589365
42.758255,-2.591507
42.761951,-2.597782
42.766683,-2.602725
42.770082,-2.602672
42.770762,-2.609056
42.768402,-2.614315
42.770877,-2.617862
42.769407,-2.620695
42.770424,-2.623583
42.764924,-2.634204
42.766131,-2.639762
42.764573,-2.642697
42.767037,-2.645839
42.766932,-2.651110
42.772411,-2.653809
42.774682,-2.666424
42.771602,-2.668088
42.776283,-2.675168
42.778374,-2.675928
42.779805,-2.679179
42.778827,-2.693186
42.782102,-2.695126
42.784626,-2.702926
42.783646,-2.710780
42.788709,-2.718715
42.790781,-2.728112
42.794454,-2.731552
42.792855,-2.735293
42.792190,-2.743668
42.793897,-2.758212
42.792727,-2.767322
42.794285,-2.773862
42.791043,-2.790468
42.792512,-2.793318
42.791605,-2.797313
42.792890,-2.800800
42.790008,-2.817067
42.785317,-2.826266
42.793110,-2.831031
42.795901,-2.835566
797
39.418240,-1.483657
39.417392,-1.488449
39.412181,-1.487435
39.405806,-1.489873
39.400630,-1.488138
39.401267,-1.481748
39.405927,-1.478418
39.408778,-1.474547
39.407509,-1.470567
39.402295,-1.466674
39.400882,-1.467437
39.398623,-1.475232
39.393057,-1.476736
39.391147,-1.473305
39.390646,-1.466709
39.399976,-1.462277
39.400800,-1.459902
39.400712,-1.455978
39.397589,-1.452180
39.392971,-1.454477
39.390203,-1.452343
39.389307,-1.458157
39.387209,-1.457588
39.385245,-1.452813
39.383377,-1.453261
39.383108,-1.456076
39.386148,-1.459121
39.387381,-1.463785
39.383331,-1.468193
39.379392,-1.462613
39.380138,-1.457709
39.378190,-1.448789
39.376416,-1.448863
39.373029,-1.452270
39.366495,-1.449466
39.363496,-1.455673
39.360849,-1.455104
39.361759,-1.444267
39.367606,-1.442930
39.373080,-1.438559
39.372517,-1.432175
39.376373,-1.434179
39.377582,-1.432294
39.376127,-1.428612
39.371341,-1.427860
39.364090,-1.432016
39.361883,-1.429349
39.362757,-1.426033
39.364507,-1.422860
39.366336,-1.422226
39.373654,-1.422990
39.379586,-1.425864
39.381195,-1.422321
39.380299,-1.414679
39.377383,-1.410322
39.373517,-1.410293
39.371878,-1.408322
39.372975,-1.404931
39.376886,-1.401011
39.376649,-1.398880
39.374252,-1.396183
39.368805,-1.399779
39.368740,-1.408150
39.367690,-1.409149
39.365779,-1.407788
39.363508,-1.401177
39.367363,-1.391930
39.366231,-1.383726
39.359490,-1.381630
39.354277,-1.385174
39.356405,-1.377500
39.355895,-1.366834
39.348598,-1.361770
39.347349,-1.357564
39.340868,-1.354200
39.339355,-1.349745
39.340174,-1.342718
39.337420,-1.338524
39.335860,-1.339095
39.333996,-1.336645
39.336308,-1.330058
39.338068,-1.330909
39.339539,-1.334842
39.340509,-1.333996
39.342308,-1.328163
39.339369,-1.321805
39.343186,-1.318429
39.343167,-1.312744
39.340394,-1.309829
39.337743,-1.299137
39.335921,-1.299007
39.333978,-1.301688
39.330898,-1.297470
39.331597,-1.293566
39.334671,-1.290591
39.332287,-1.285301
39.329898,-1.285197
39.328614,-1.281898
39.329570,-1.279462
39.332711,-1.277459
39.333197,-1.273746
39.330243,-1.271406
39.328746,-1.268287
39.329914,-1.262608
39.328030,-1.259546
39.327114,-1.254917
39.322502,-1.250844
39.323082,-1.249275
39.327433,-1.248563
39.328574,-1.247154
39.321611,-1.244277
39.322594,-1.238429
39.319504,-1.227777
39.316112,-1.223327
39.316447,-1.219306
39.319078,-1.214645
39.323491,-1.213315
39.326117,-1.210684
39.326356,-1.208648
39.320917,-1.203556
39.317840,-1.203820
39.316749,-1.200902
39.314919,-1.200798
39.313781,-1.198322
39.313853,-1.196000
39.316015,-1.194216
39.314397,-1.191555
39.315576,-1.188579
39.314193,-1.183094
39.314647,-1.178152
39.312463,-1.172155
39.312513,-1.168465
39.310512,-1.165003
39.305418,-1.161889
39.293336,-1.166496
39.279239,-1.174736
39.268468,-1.174470
39.258005,-1.176631
39.230251,-1.176376
39.211823,-1.180826
39.202509,-1.187933
39.194653,-1.192037
39.180410,-1.194498
39.176729,-1.197092
39.162222,-1.210529
39.151707,-1.226997
39.137358,-1.230828
39.113735,-1.240510
39.106170,-1.255721
39.084024,-1.255815
39.075468,-1.265701
39.068339,-1.263772
39.052466,-1.265236
39.051020,-1.266750
39.045094,-1.263903
39.041348,-1.259257
39.039547,-1.252046
39.030555,-1.239549
39.024672,-1.226538
39.005053,-1.208597
38.993001,-1.201812
38.988210,-1.193263
38.967685,-1.174775
38.954816,-1.160888
38.939677,-1.154530
38.939198,-1.152731
38.929353,-1.146654
38.927589,-1.138325
38.929451,-1.129105
38.928527,-1.105920
38.931404,-1.091124
38.933966,-1.069920
38.934543,-1.054215
38.936800,-1.042628
38.934448,-1.034595
38.939181,-1.013444
38.946136,-1.007076
38.949454,-0.999333
38.947280,-0.991825
38.947724,-0.987774
38.942767,-0.977300
38.944582,-0.959410
38.933098,-0.957548
38.928206,-0.958646
38.923267,-0.955973
38.920123,-0.956525
38.919474,-0.953429
38.911475,-0.950487
38.908345,-0.946668
38.899619,-0.940855
38.891753,-0.924537
38.884896,-0.927585
38.879675,-0.931932
38.867883,-0.932574
38.863616,-0.930750
38.855937,-0.935697
38.841650,-0.932297
38.829781,-0.931189
38.823362,-0.924879
38.815719,-0.927784
38.811267,-0.932796
38.793976,-0.933849
38.786809,-0.929013
38.783834,-0.928938
38.776060,-0.950009
38.774792,-0.961429
38.757914,-0.955672
38.742212,-0.947123
38.736721,-0.945912
38.731742,-0.939509
38.725912,-0.937951
38.723123,-0.934627
38.713081,-0.927728
38.709466,-0.928649
38.706815,-0.927541
38.695965,-0.915793
38.677520,-0.932502
38.656926,-0.962466
38.655068,-0.991546
38.658269,-1.009085
38.656569,-1.010844
38.657296,-1.014904
38.655504,-1.026922
38.656566,-1.034103
38.661257,-1.042985
38.682522,-1.072823
38.686775,-1.081596
38.711387,-1.115600
38.732401,-1.116773
38.737719,-1.119671
38.746067,-1.149851
38.755085,-1.183634
38.749188,-1.197315
38.747131,-1.208873
38.745695,-1.227572
38.740561,-1.242599
38.738335,-1.246139
38.738693,-1.249594
38.729272,-1.263812
38.718871,-1.271528
38.707077,-1.283819
38.696758,-1.306568
38.695313,-1.312546
38.689268,-1.320139
38.685021,-1.328159
38.682181,-1.329248
38.677102,-1.344069
38.704002,-1.366666
38.699176,-1.383771
38.692512,-1.395879
38.690797,-1.402218
38.676995,-1.421665
38.667982,-1.428208
38.649517,-1.447698
38.636924,-1.443291
38.614639,-1.447986
38.581459,-1.452001
38.575621,-1.467118
38.563309,-1.487695
38.532056,-1.498733
38.514792,-1.488413
38.505097,-1.487091
38.489337,-1.481573
38.479834,-1.479870
38.466778,-1.479926
38.447160,-1.476522
38.421277,-1.477697
38.408984,-1.474885
38.376383,-1.478547
38.373166,-1.488299
38.359324,-1.505903
38.357392,-1.516243
38.353621,-1.519467
38.343511,-1.541094
38.332255,-1.548379
38.325203,-1.558197
38.309994,-1.589540
38.312733,-1.588732
38.311587,-1.595388
38.313885,-1.600605
38.312933,-1.611466
38.311153,-1.614165
38.310117,-1.624856
38.308737,-1.628679
38.310581,-1.634489
38.309036,-1.635696
38.311650,-1.670246
38.315812,-1.669358
38.319717,-1.672776
38.321760,-1.672544
38.322135,-1.675443
38.325093,-1.678809
38.326331,-1.683958
38.328981,-1.684791
38.330719,-1.687048
38.335812,-1.687951
38.337821,-1.692732
38.342439,-1.691539
38.346766,-1.692411
38.347765,-1.690711
38.347097,-1.684921
38.349573,-1.681512
38.352012,-1.685267
38.360148,-1.681938
38.365826,-1.687558
38.368555,-1.692270
38.369243,-1.697398
38.374062,-1.699669
38.374925,-1.701944
38.371462,-1.707408
38.372282,-1.711458
38.364555,-1.712728
38.363171,-1.713954
38.363650,-1.717300
38.364273,-1.718307
38.368432,-1.717856
38.369308,-1.723804
38.372568,-1.729437
38.371192,-1.733845
38.375780,-1.734784
38.381175,-1.742876
38.381235,-1.745119
38.379674,-1.751683
38.375854,-1.751714
38.373407,-1.753840
38.379231,-1.766780
38.378549,-1.771348
38.366567,-1.770028
38.364857,-1.771144
38.365707,-1.779120
38.368606,-1.780547
38.368508,-1.782472
38.365996,-1.784357
38.366045,-1.785604
38.369912,-1.792751
38.370268,-1.795756
38.364927,-1.796955
38.359446,-1.790613
38.356154,-1.784304
38.353037,-1.794840
38.351373,-1.811027
38.336252,-1.821903
38.333864,-1.827297
38.334292,-1.843102
38.330220,-1.854242
38.317509,-1.868718
38.302991,-1.893224
38.297961,-1.907538
38.292389,-1.938611
38.289318,-1.948856
38.287920,-1.962860
38.284599,-1.969494
38.281370,-1.982631
38.283963,-2.000157
38.291556,-2.010310
38.293782,-2.011332
38.293714,-2.013929
38.300352,-2.021032
38.300706,-2.026780
38.299301,-2.030058
38.305782,-2.048992
38.297592,-2.063772
38.282776,-2.076220
38.265539,-2.083526
38.250052,-2.099298
38.238202,-2.113728
38.231606,-2.139173
38.230625,-2.149308
38.228978,-2.152138
38.228645,-2.159694
38.226441,-2.169054
38.223988,-2.175251
38.214389,-2.186794
38.211154,-2.197282
38.203022,-2.212939
38.193732,-2.215825
38.183754,-2.222567
38.180421,-2.221346
38.177479,-2.222108
38.162202,-2.231563
38.157734,-2.237591
38.148233,-2.245599
38.139120,-2.251011
38.135001,-2.249604
38.128346,-2.250402
38.112960,-2.261647
38.105072,-2.272836
38.087334,-2.293356
38.079009,-2.312044
38.069661,-2.325801
